Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team,HOF Probability,HOF Lock
Eric Anderson,1992,1994,2,1,PF,NYK,27,1.6,42,1.1,31,0.2,5,0.1,3,0.1,2,34.3,100.0,59.3,37.1,13.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012944473416490374,0
Greg Anderson,1987,1998,10,1,PF,SAS,680,7.3,4953,6.2,4246,0.6,385,0.7,480,0.9,590,49.2,8.7,55.7,49.2,13.0,1.9,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0034570146467941738,0
J.J. Anderson,1982,1985,3,1,SF,UTA,157,4.8,751,2.8,439,0.7,110,0.7,107,0.2,39,46.5,0.0,55.8,46.5,12.1,0.9,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023841728946595872,0
James Anderson,2010,2016,5,1,SG,SAS,247,5.8,1422,2.3,560,1.2,291,0.5,121,0.2,55,41.1,32.1,75.5,48.8,9.9,0.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019303682472016762,0
Jerome Anderson,1975,1977,2,1,SG,BOS,49,2.6,127,0.5,25,0.3,16,0.2,9,0.1,5,49.0,0.0,69.4,0.0,11.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.001393524260705417,0
Justin Anderson,2015,2022,6,0,SF,DAL,242,5.3,1284,2.6,621,0.8,184,0.4,105,0.3,80,41.0,29.2,77.5,48.2,12.4,0.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002027724492409744,0
Kenny Anderson,1991,2005,14,1,PG,BRK,858,12.6,10789,3.1,2641,6.1,5196,1.5,1258,0.1,111,42.1,34.6,79.0,44.9,16.4,4.5,62.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01766292811460292,0
Kim Anderson,1978,1979,1,1,SF,POR,21,3.0,63,2.1,45,0.7,15,0.2,4,0.2,5,31.2,0.0,53.6,0.0,3.0,-0.4,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008260173672369973,0
Kyle Anderson,2014,2022,8,0,SF,SAS,504,6.6,3350,4.4,2213,2.3,1164,1.0,507,0.6,297,47.6,33.4,71.1,51.4,14.2,3.4,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01080488770039029,0
Michael Anderson,1988,1989,1,1,PG,SAS,36,5.7,204,2.5,89,4.3,153,1.2,44,0.1,3,41.7,14.3,69.5,42.0,10.5,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013554292223240724,0
Nick Anderson,1989,2002,13,1,SG,ORL,800,14.4,11529,5.1,4064,2.6,2087,1.4,1114,0.5,364,44.6,35.6,66.7,50.0,15.8,4.3,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009518340240629544,0
Richard Anderson,1982,1990,6,1,PF,HOU,407,5.6,2260,3.5,1418,1.5,611,0.6,225,0.2,94,41.2,33.3,76.2,44.6,12.3,1.3,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029087431663456687,0
Ron Anderson,1984,1994,10,1,SF,PHI,664,10.6,7056,3.5,2312,1.4,952,0.7,470,0.1,90,47.1,28.7,81.4,47.9,14.3,2.4,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004512981304474444,0
Ryan Anderson,2008,2020,12,0,PF,NOP,649,12.3,8001,5.3,3413,0.9,586,0.5,332,0.3,217,42.2,38.0,85.4,52.3,16.5,3.9,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.008831368299455574,0
Shandon Anderson,1996,2006,10,1,SG,NYK,719,7.4,5327,3.1,2252,1.4,1007,0.8,556,0.3,180,45.7,31.6,73.9,49.2,11.7,2.4,23.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004774052469284911,0
Willie Anderson,1988,1997,9,1,SG,SAS,555,12.2,6771,3.8,2082,3.8,2105,1.1,594,0.6,342,47.1,26.6,78.6,47.9,13.8,3.1,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007504157207880573,0
Wally Anderzunas,1969,1970,1,1,SF,SAC,44,3.6,159,1.9,82,0.2,9,0.0,0,0.0,0,39.2,0.0,63.0,0.0,8.8,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009771002194257417,0
Martynas Andriuškevičius,2005,2006,1,1,C,CLE,6,0.0,0,0.7,4,0.0,0,0.3,2,0.0,0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001210233949802919,0
Ike Anigbogu,2017,2019,2,0,C,IND,14,0.9,13,0.9,12,0.1,1,0.1,1,0.3,4,33.3,0.0,83.3,33.3,17.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011986516572825624,0
Michael Ansley,1989,1992,3,1,SF,ORL,149,6.9,1026,4.2,621,0.4,67,0.3,51,0.2,24,51.3,0.0,72.2,51.3,17.0,2.1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006162577867392124,0
Chris Anstey,1997,2000,3,1,C,DAL,155,5.2,813,3.4,534,0.8,127,0.5,78,0.4,65,41.3,13.8,75.5,41.6,13.2,0.9,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002365081440646679,0
Giannis Antetokounmpo,2013,2022,9,0,PF,MIL,656,21.8,14321,9.4,6149,4.6,3020,1.2,764,1.3,856,53.5,28.8,71.8,55.8,24.5,9.7,87.6,0,0,0,0,0,6,0,0,0,0,0,1,5,1,0,4,1,0,1,1,2,1,1,0.9993635164604926,1
Kostas Antetokounmpo,2018,2021,3,0,PF,LAL,22,1.0,21,1.0,23,0.1,3,0.2,4,0.2,4,37.5,0.0,47.4,37.5,3.6,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0011002109766052898,0
Thanasis Antetokounmpo,2015,2022,4,0,SF,MIL,126,2.9,371,1.9,245,0.6,81,0.4,45,0.2,23,51.2,15.7,52.0,52.5,11.3,0.4,1.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0015987610189422403,0
Carmelo Anthony,2003,2022,19,0,SF,DEN,1260,22.5,28289,6.2,7808,2.7,3422,1.0,1223,0.5,644,44.7,35.5,81.4,48.5,19.5,5.7,108.5,0,0,0,0,0,10,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0.9976062291396045,1
Cole Anthony,2020,2022,2,0,PG,ORL,112,14.9,1667,5.1,569,5.0,561,0.7,76,0.3,35,39.3,33.7,84.6,45.8,13.0,0.8,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002014041267481884,0
Greg Anthony,1991,2002,11,1,PG,NYK,757,7.3,5497,1.9,1417,4.0,2997,1.2,887,0.1,79,40.3,34.9,73.3,46.7,14.5,3.3,35.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007579312813124964,0
Joel Anthony,2007,2017,10,1,C,MIA,490,2.2,1064,2.8,1353,0.2,99,0.3,127,1.1,531,51.3,0.0,66.2,51.3,9.7,1.5,15.3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0029024619280873126,0
Pero Antić,2013,2015,2,1,C,ATL,113,6.3,708,3.5,398,0.9,107,0.3,37,0.2,26,39.2,31.4,73.0,48.3,10.6,1.5,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003997203129467641,0
OG Anunoby,2017,2022,5,0,SF,TOR,300,10.5,3136,4.1,1237,1.4,426,1.1,330,0.5,138,47.0,37.3,70.7,55.9,12.8,3.5,17.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.014916409252781431,0
Keith Appling,2015,2016,1,1,PG,ORL,5,1.2,6,0.2,1,0.2,1,0.2,1,0.0,0,25.0,0.0,100.0,25.0,-4.8,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010949551850499076,0
Rafael Araújo,2004,2007,3,1,C,TOR,139,2.8,389,2.8,395,0.3,41,0.4,51,0.1,16,40.5,25.0,67.9,40.6,6.3,-0.1,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001081405885417985,0
Robert Archibald,2002,2004,2,1,PF,MEM,44,1.2,51,1.6,69,0.4,16,0.3,14,0.1,6,28.3,0.0,42.9,28.3,4.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011941865056156247,0
Tiny Archibald,1970,1984,13,1,PG,SAC,876,18.8,16481,2.3,2046,7.4,6476,1.1,719,0.1,81,46.7,22.4,81.0,46.8,18.0,6.4,83.4,1,1,0,0,1991,6,1,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.9895991128920544,1
Ryan Arcidiacono,2017,2022,5,0,PG,CHI,216,4.6,1000,2.0,428,2.1,458,0.5,115,0.0,7,43.2,37.6,80.7,53.9,10.3,1.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003086821268719688,0
Jim Ard,1970,1978,8,1,C,BOS,431,4.4,1909,4.3,1832,0.6,278,0.2,59,0.5,121,40.2,23.5,66.2,40.3,10.6,0.5,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0015845287042493647,0
Gilbert Arenas,2001,2012,11,1,PG,WAS,552,20.7,11402,3.9,2168,5.3,2909,1.6,884,0.2,134,42.1,35.1,80.3,48.2,19.6,4.7,51.3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.27882506152950365,0
Trevor Ariza,2004,2022,18,0,SF,HOU,1118,10.4,11593,4.8,5356,2.1,2379,1.5,1628,0.3,355,42.2,35.1,73.1,50.4,13.1,3.6,64.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.004044094168317569,0
Paul Arizin,1950,1962,10,1,SF,GSW,713,22.8,16266,8.6,6129,2.3,1665,0.0,0,0.0,0,42.1,0.0,81.0,0.0,19.8,10.9,108.8,1,1,0,0,1978,10,2,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,1,0.9999463443044762,1
Joe Arlauckas,1987,1988,1,1,SF,SAC,9,3.8,34,1.4,13,0.9,8,0.3,3,0.4,4,32.6,0.0,75.0,32.6,7.9,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010650741229681676,0
B.J. Armstrong,1989,2000,11,1,PG,CHI,747,9.8,7320,1.8,1321,3.3,2479,0.7,533,0.1,47,47.7,42.5,85.6,51.3,14.5,4.1,45.0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.02137475778825817,0
Brandon Armstrong,2001,2004,3,1,SG,BRK,108,2.2,239,0.6,63,0.2,24,0.2,22,0.0,4,35.2,33.3,60.0,39.5,4.9,-0.2,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010031397159864601,0
Darrell Armstrong,1994,2008,14,1,PG,ORL,840,9.2,7712,2.7,2269,4.0,3394,1.3,1133,0.1,98,40.9,33.4,87.1,48.0,16.3,3.6,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.006440053044085441,0
Hilton Armstrong,2006,2014,6,1,C,NOP,292,3.0,880,2.6,766,0.3,102,0.3,90,0.5,142,50.1,28.6,58.2,50.2,9.9,0.7,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953886651682063,0
Tate Armstrong,1977,1979,2,1,SG,CHI,92,3.8,350,1.0,88,1.1,105,0.4,33,0.0,0,45.4,0.0,80.0,0.0,9.9,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001259389726409306,0
Jesse Arnelle,1955,1956,1,1,PF,DET,31,4.7,147,5.5,170,0.6,18,0.0,0,0.0,0,31.7,0.0,62.3,0.0,12.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001149565026409476,0
Jay Arnette,1963,1966,3,1,PG,SAC,114,3.7,424,1.0,116,1.2,139,0.0,0,0.0,0,36.5,0.0,76.0,0.0,7.7,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011580457167591437,0
Carlos Arroyo,2001,2011,9,1,PG,UTA,569,6.6,3770,1.7,965,3.1,1761,0.5,290,0.0,26,43.8,33.8,80.6,45.9,13.4,2.2,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004513036818409235,0
Darrell Arthur,2008,2018,9,1,PF,DEN,503,6.5,3282,3.5,1768,0.8,409,0.6,309,0.6,307,44.4,35.2,76.5,47.0,12.2,1.4,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002737789573490619,0
Jamel Artis,2017,2018,1,1,SG,ORL,15,5.1,77,2.5,38,1.2,18,0.1,2,0.2,3,39.2,27.6,58.3,44.3,6.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011461410136682341,0
Ömer Aşık,2010,2018,8,1,C,NOP,471,5.3,2479,7.1,3362,0.6,280,0.4,167,0.7,339,52.8,0.0,55.1,52.8,13.4,2.6,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006308164971062516,0
Vincent Askew,1987,1998,9,1,SG,OKC,467,7.1,3311,2.5,1176,2.2,1017,0.7,304,0.2,106,47.9,30.0,75.4,49.4,12.6,2.5,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005548806230220804,0
Keith Askins,1990,1999,9,1,SF,MIA,486,3.8,1852,2.9,1428,0.8,375,0.6,278,0.3,170,40.1,35.5,71.7,48.3,9.2,1.6,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003187124342684275,0
Dick Atha,1955,1958,2,1,SG,NYK,43,3.2,137,1.5,66,1.2,51,0.0,0,0.0,0,39.3,0.0,79.5,0.0,10.5,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015062768259685552,0
Chucky Atkins,1999,2010,11,1,PG,DET,696,9.9,6863,1.7,1186,3.4,2396,0.7,465,0.1,36,41.2,36.4,77.2,48.9,13.1,2.5,27.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004514274288475062,0
Al Attles,1960,1971,11,1,PG,GSW,711,8.9,6328,3.5,2463,3.5,2483,0.0,0,0.0,0,45.1,0.0,63.2,0.0,11.3,3.3,36.5,1,0,0,1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007248531314552759,0
Stacey Augmon,1991,2006,15,1,SG,ATL,1001,8.0,7990,3.2,3216,1.6,1561,1.0,974,0.3,317,46.9,15.2,72.8,47.0,13.7,2.9,43.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004095935638410562,0
D.J. Augustin,2008,2022,14,0,PG,CHO,975,9.5,9257,1.9,1804,3.9,3759,0.6,567,0.0,32,41.2,38.2,86.7,49.9,14.0,3.4,47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005678118620031972,0
James Augustine,2006,2008,2,1,PF,ORL,27,1.6,42,1.2,33,0.1,4,0.2,5,0.1,2,51.4,0.0,50.0,51.4,11.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001290691246756013,0
Isaac Austin,1991,2002,9,1,C,UTA,432,7.6,3285,4.7,2030,1.2,538,0.5,214,0.5,226,44.6,17.6,67.0,44.8,13.0,1.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0020588309201605938,0
Johnny Austin,1966,1968,2,1,SG,WAS,45,7.6,340,1.6,71,1.4,62,0.0,0,0.0,0,37.5,0.0,73.1,37.5,9.3,0.5,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017064265926732898,0
Ken Austin,1983,1984,1,1,SF,DET,7,1.7,12,0.4,3,0.1,1,0.1,1,0.1,1,46.2,0.0,0.0,46.2,5.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001188643305611045,0
Deni Avdija,2020,2022,2,0,SF,WAS,135,7.5,1015,5.1,682,1.7,226,0.7,90,0.4,59,42.7,31.8,72.8,50.3,10.0,1.8,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005066115833919825,0
Anthony Avent,1992,2000,6,1,PF,MIL,352,5.6,1958,4.5,1584,0.8,278,0.5,166,0.6,211,40.3,0.0,68.6,40.3,8.8,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111060774816784,0
William Avery,1999,2002,3,1,PG,MIN,142,2.7,379,0.7,93,1.4,199,0.2,34,0.0,6,33.0,25.5,71.4,37.8,7.3,-0.3,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009190334807551416,0
Dennis Awtrey,1970,1982,12,1,C,PHO,733,4.8,3516,4.6,3342,2.0,1467,0.4,186,0.3,182,45.9,0.0,65.2,45.9,10.5,1.9,22.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003225971635901099,0
Joel Ayayi,2021,2022,1,0,SG,WAS,7,0.3,2,0.4,3,0.6,4,0.0,0,0.0,0,16.7,0.0,0.0,16.7,3.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012064038953422133,0
Gustavo Ayón,2011,2014,3,1,C,NOP,135,4.7,635,4.4,589,1.3,173,0.7,100,0.5,73,53.6,0.0,50.4,53.6,14.7,1.7,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045753642608346275,0
Jeff Ayres,2009,2016,6,1,C,IND,237,2.9,690,2.7,632,0.4,99,0.2,37,0.3,66,55.3,40.0,77.6,55.5,12.4,1.1,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.002622182992753076,0
Deandre Ayton,2018,2022,4,0,C,PHO,236,16.3,3843,10.5,2485,1.6,380,0.7,168,1.0,246,59.9,25.0,75.4,60.2,20.7,6.2,24.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11630382295640157,0
Kelenna Azubuike,2006,2012,5,1,SG,GSW,208,10.5,2178,4.0,829,1.1,230,0.6,130,0.5,103,45.9,40.9,77.0,51.9,14.3,1.9,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004537729383034224,0
Udoka Azubuike,2020,2022,2,0,C,UTA,32,3.0,96,2.6,84,0.0,0,0.1,2,0.5,15,70.7,0.0,66.7,70.7,15.9,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001642495261612422,0
Chris Babb,2013,2014,1,1,SG,BOS,14,1.6,22,1.2,17,0.2,3,0.4,6,0.0,0,26.7,22.2,0.0,36.7,3.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001189735061044578,0
Luke Babbitt,2010,2018,8,1,SF,POR,381,4.8,1818,2.2,846,0.6,224,0.2,89,0.2,58,40.8,40.2,74.7,53.2,10.1,0.9,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020807693622089027,0
Miloš Babić,1990,1992,2,1,PF,CLE,21,1.8,37,1.0,20,0.5,10,0.1,2,0.0,1,37.5,0.0,65.0,37.5,10.9,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010877714041168623,0
Dwayne Bacon,2017,2021,4,0,SG,CHO,207,7.3,1503,2.6,537,1.1,230,0.5,96,0.1,14,40.2,31.4,78.0,44.7,8.9,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013004375488436049,0
Jim Baechtold,1952,1957,5,1,SF,NYK,321,9.7,3123,3.1,1009,2.1,685,0.0,0,0.0,0,38.8,0.0,78.3,0.0,13.2,3.0,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010446603080824828,0
Dalibor Bagarić,2000,2003,3,1,C,CHI,95,2.6,251,2.5,238,0.4,37,0.3,29,0.5,43,36.1,0.0,55.9,36.1,7.0,-0.3,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009192666701798974,0
John Bagley,1982,1994,11,1,PG,CLE,665,8.7,5802,2.6,1729,6.0,3980,1.1,755,0.1,54,43.7,24.1,77.9,44.8,13.0,1.5,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002568590732628895,0
Marvin Bagley III,2018,2022,4,0,PF,SAC,166,13.6,2256,7.4,1224,0.9,151,0.5,82,0.7,110,50.1,29.1,66.3,52.7,17.1,1.8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004237605976293993,0
Carl Bailey,1981,1982,1,1,C,POR,1,2.0,2,0.0,0,0.0,0,0.0,0,0.0,0,100.0,0.0,0.0,100.0,-6.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011849396797447818,0
Gus Bailey,1974,1980,5,1,SG,HOU,147,2.6,389,1.7,244,1.1,168,0.4,56,0.3,43,40.6,100.0,51.0,40.8,11.3,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013741100357140318,0
James Bailey,1979,1988,9,1,PF,OKC,595,8.8,5246,5.0,2988,0.8,488,0.5,305,0.9,521,48.4,7.7,70.3,48.4,13.0,1.8,16.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033632158156128283,0
Thurl Bailey,1983,1999,12,1,PF,UTA,928,12.8,11834,5.1,4718,1.4,1298,0.5,435,1.2,1086,47.3,11.4,81.2,47.3,14.3,3.8,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008259367811518864,0
Toby Bailey,1998,2000,2,1,SG,PHO,73,3.3,241,1.7,126,0.6,43,0.3,22,0.1,6,40.7,20.0,69.2,41.4,11.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001780316541586981,0
Cameron Bairstow,2014,2016,2,1,PF,CHI,36,1.2,44,1.0,36,0.2,7,0.1,4,0.1,4,29.6,20.0,84.6,30.6,5.0,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010945344540263724,0
Mark Baker,1998,1999,1,1,PG,TOR,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-46.6,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110896609398313,0
Maurice Baker,2004,2005,1,1,PG,LAC,5,0.0,0,0.4,2,0.2,1,0.2,1,0.0,0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012102532677600321,0
Ron Baker,2016,2019,3,1,SG,NYK,96,3.1,300,1.4,139,1.8,169,0.7,66,0.2,15,35.8,26.5,70.7,41.7,7.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012720753795314847,0
Vin Baker,1993,2006,13,1,PF,OKC,791,15.0,11839,7.4,5867,1.9,1509,0.7,582,1.0,798,48.5,21.5,63.8,48.7,16.3,3.6,47.0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.16284454282057986,0
Wade Baldwin,2016,2019,3,0,PG,POR,56,3.1,174,1.2,69,1.4,78,0.4,21,0.2,10,35.5,25.0,77.6,38.2,7.1,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010783097024686388,0
Renaldo Balkman,2006,2012,6,1,SF,NYK,221,4.0,894,3.5,769,0.6,132,0.7,164,0.5,104,51.0,17.2,54.2,51.8,14.3,1.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027591838065848086,0
Cedric Ball,1990,1991,1,1,PF,LAC,7,1.1,8,1.6,11,0.0,0,0.0,0,0.3,2,37.5,0.0,100.0,37.5,10.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001196145463266754,0
LaMelo Ball,2020,2022,2,0,PG,CHO,125,18.3,2287,6.3,793,7.0,875,1.6,199,0.4,48,43.1,37.4,82.5,51.1,18.9,4.3,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.06527393574287901,0
