Player,Debut,Last Active,YOE,Position,Team,HOF Probability,First Ballot,Inducted as Player
Reggie Harding,1963,1968,4,C,DET,0.004395740679160595,0,0
Charlie Hardnett,1962,1965,3,PF,WAS,0.002509496587536227,0,0
Alan Hardy,1980,1982,2,SG,LAL,0.0011707347773383696,0,0
James Hardy,1978,1982,4,SF,UTA,0.003969217876732867,0,0
John Hargis,1949,1951,2,,AND,0.047226654556866185,0,0
Maurice Harkless,2012,2022,10,SF,POR,0.004494458276664409,0,0
Skip Harlicka,1968,1969,1,PG,ATL,0.001795746936243461,0,0
Jerome Harmon,1994,1995,1,SG,PHI,0.0011543922303813659,0,0
Derek Harper,1983,1999,16,PG,DAL,0.010427541770494507,0,0
Jared Harper,2019,2022,3,PG,PHO,0.0011853794176120295,0,0
Justin Harper,2011,2017,3,PF,ORL,0.0010934758896319736,0,0
Mike Harper,1980,1982,2,PF,POR,0.0031499624350396385,0,0
Ron Harper,1986,2001,15,SG,LAC,0.0076898970642452075,0,0
Matt Harpring,1998,2009,11,SF,UTA,0.009361920645620738,0,0
Montrezl Harrell,2015,2022,7,C,LAC,0.0561468665781953,0,0
Josh Harrellson,2011,2014,3,C,NYK,0.0020622493980089326,0,0
Adam Harrington,2002,2003,1,SG,DAL,0.0011915872656415808,0,0
Al Harrington,1998,2014,16,PF,IND,0.00324580488839439,0,0
Junior Harrington,2002,2007,3,PG,DEN,0.0008936873697170652,0,0
Othella Harrington,1996,2008,12,PF,NYK,0.003069692740141858,0,0
Art Harris,1968,1972,4,SG,PHO,0.0007974740208693771,0,0
Bernie Harris,1974,1975,1,PF,LAC,0.0011046818631583362,0,0
Bob Harris,1949,1954,5,SF,BOS,0.011436027534969532,0,0
Chris Harris,1955,1956,1,SG,ATL,0.0005863580539311956,0,0
Devin Harris,2004,2019,15,PG,DAL,0.011013014817651068,0,0
Elias Harris,2013,2014,1,SF,LAL,0.0012119769623616325,0,0
Gary Harris,2014,2022,8,SG,DEN,0.005966667575050118,0,0
Jalen Harris,2020,2021,1,SG,TOR,0.0014565856971258799,0,0
Joe Harris,2014,2022,8,SG,BRK,0.006070165061544971,0,0
Lucious Harris,1993,2005,12,SG,BRK,0.004141466613667331,0,0
Manny Harris,2010,2017,4,SG,CLE,0.0011280557453435685,0,0
Mike Harris,2007,2014,4,PF,HOU,0.0013589038974975926,0,0
Steve Harris,1985,1990,5,SG,HOU,0.0017568083414199248,0,0
Terrel Harris,2011,2013,2,SG,MIA,0.0009173330976355222,0,0
Tobias Harris,2011,2022,11,PF,ORL,0.02066255134529708,0,0
Tony Harris,1990,1995,3,SG,BOS,0.0011507937411442716,0,0
Aaron Harrison,2015,2018,3,SG,CHO,0.0011857776516818843,0,0
Andrew Harrison,2016,2019,3,PG,MEM,0.002754572953456071,0,0
Bob Harrison,1949,1958,9,SG,LAL,0.006123061595061894,0,0
David Harrison,2004,2008,4,C,IND,0.0021424249942421547,0,0
Shaquille Harrison,2017,2022,5,SG,CHI,0.002097570792419205,0,0
Jason Hart,2000,2010,9,PG,SAS,0.0021958181012176944,0,0
Josh Hart,2017,2022,5,SG,NOP,0.012060166877432468,0,0
Isaiah Hartenstein,2018,2022,4,C,HOU,0.005907705757170262,0,0
Antonio Harvey,1993,2003,8,PF,LAL,0.0011583482473595103,0,0
Donnell Harvey,2000,2005,5,PF,DAL,0.002224960221591631,0,0
Scott Haskin,1993,1994,1,C,IND,0.0015413855544566812,0,0
Clem Haskins,1967,1976,9,SG,PHO,0.013238522108009658,0,0
Udonis Haslem,2003,2022,19,PF,MIA,0.002759922494265695,0,0
Trenton Hassell,2001,2010,9,SG,MIN,0.0028882178975858427,0,0
Billy Hassett,1949,1951,2,,TRI,0.0022682625270639503,0,0
Joe Hassett,1977,1983,6,SG,GSW,0.0025354416833762287,0,0
Scott Hastings,1982,1993,11,PF,ATL,0.001967888283833112,0,0
Kirk Haston,2001,2003,2,PF,CHO,0.0010133390110712297,0,0
Vern Hatton,1958,1962,4,SG,GSW,0.0012349952708267142,0,0
Sam Hauser,2021,2022,1,SF,BOS,0.0018281971745760062,0,0
John Havlicek,1962,1978,16,SF,BOS,0.9999928205663237,1,1
Spencer Hawes,2007,2017,10,C,PHI,0.004367891078727899,0,0
Steve Hawes,1974,1984,10,PF,ATL,0.010125323869332403,0,0
Bubbles Hawkins,1975,1979,4,SG,GSW,0.0019901947417697258,0,0
Connie Hawkins,1967,1976,9,SF,PHO,0.8860903732051638,0,1
Hersey Hawkins,1988,2001,13,SG,PHI,0.06843385765706947,0,0
Juaquin Hawkins,2002,2003,1,SG,HOU,0.0016760580695885092,0,0
Marshall Hawkins,1949,1950,1,,INO,0.0010654977406478734,0,0
Michael Hawkins,1996,2001,4,PG,BOS,0.0012928931837805212,0,0
Tom Hawkins,1959,1969,10,SF,LAL,0.004541494048171793,0,0
Nate Hawthorne,1973,1976,3,SG,PHO,0.001863700927725347,0,0
Chuck Hayes,2005,2016,11,C,HOU,0.005121426026581386,0,0
Elvin Hayes,1968,1984,16,PF,WAS,0.9997955799050009,1,1
Jarvis Hayes,2003,2010,7,SF,WAS,0.003135007547971992,0,0
Jaxson Hayes,2019,2022,3,C,NOP,0.033024379933117055,0,0
Killian Hayes,2020,2022,2,PG,DET,0.0008747160298836354,0,0
Nigel Hayes,2017,2018,1,SF,LAL,0.001075828770365793,0,0
Steve Hayes,1981,1986,5,C,SAS,0.0018529865959464214,0,0
Gordon Hayward,2010,2022,12,SF,UTA,0.02839974571208876,0,0
Lazar Hayward,2010,2013,3,SF,MIN,0.0012775249272902241,0,0
Brendan Haywood,2001,2015,13,C,WAS,0.006466899611150334,0,0
Spencer Haywood,1969,1983,13,PF,OKC,0.7474480609602407,0,1
Walt Hazzard,1964,1974,10,PG,LAL,0.011731091988835086,0,0
Luther Head,2005,2011,6,SG,HOU,0.006231937216064075,0,0
Shane Heal,1996,2004,2,PG,MIN,0.0010018041653453032,0,0
Brian Heaney,1969,1970,1,,WAS,0.0014131598264803392,0,0
Gar Heard,1970,1981,11,PF,PHO,0.00452312609219361,0,0
Reggie Hearn,2017,2018,1,SG,DET,0.0011992990014749083,0,0
Herm Hedderick,1954,1955,1,,NYK,0.0011012407064314707,0,0
Alvin Heggs,1995,1996,1,SF,HOU,0.00129505312469726,0,0
Tom Heinsohn,1956,1965,9,PF,BOS,0.9492776920033873,0,1
Dick Hemric,1955,1957,2,PF,BOS,0.010025172780768903,0,0
Alan Henderson,1995,2007,12,PF,ATL,0.0038031883092360316,0,0
Cedric Henderson,1986,1987,1,PF,ATL,0.0011941612815246578,0,0
Cedric Henderson,1997,2002,5,SF,CLE,0.001897179658244979,0,0
Dave Henderson,1987,1988,1,SG,PHI,0.000804240216369679,0,0
Gerald Henderson,1979,1992,13,PG,BOS,0.004026570707310554,0,0
Gerald Henderson,2009,2017,8,SG,CHO,0.004898770031877648,0,0
J.R. Henderson,1998,1999,1,SF,MEM,0.000983347579417624,0,0
Jerome Henderson,1985,1987,2,C,LAL,0.0010839334748448263,0,0
Kevin Henderson,1986,1988,2,SG,GSW,0.0010788035756279686,0,0
Tom Henderson,1974,1983,9,PG,HOU,0.0053647418628528926,0,0
Mark Hendrickson,1996,2000,4,PF,BRK,0.0017237063287166294,0,0
Larry Hennessy,1955,1957,2,SG,GSW,0.0007541628343442544,0,0
Don Henriksen,1952,1955,2,PF,BLB,0.00651176850652861,0,0
Aaron Henry,2021,2022,1,SF,PHI,0.001107079290836146,0,0
Al Henry,1970,1972,2,C,PHI,0.0014902900566846542,0,0
Bill Henry,1948,1950,2,,DET,0.01097757360508657,0,0
Carl Henry,1985,1986,1,SG,SAC,0.0014009543765245238,0,0
Conner Henry,1986,1988,2,SG,BOS,0.001275551455887347,0,0
Myke Henry,2017,2018,1,SF,MEM,0.0012488579091385994,0,0
Skeeter Henry,1993,1994,1,SG,PHO,0.0011992763468736528,0,0
Xavier Henry,2010,2015,5,SF,NOP,0.001328285427182102,0,0
John Henson,2012,2020,8,C,MIL,0.0062311060306118,0,0
Steve Henson,1990,1999,7,PG,MIL,0.0016447997450161323,0,0
Bill Herman,1949,1950,1,,DNN,0.0012639560955556158,0,0
Kleggie Hermsen,1946,1953,6,,BOS,0.004336722678956722,0,0
Dewan Hernandez,2019,2020,1,C,TOR,0.001182846404439886,0,0
Juancho Hernangómez,2016,2022,6,PF,DEN,0.0029112190699923106,0,0
Willy Hernangómez,2016,2022,6,C,CHO,0.006247589009130191,0,0
Chris Herren,1999,2001,2,PG,DEN,0.0013818695549133446,0,0
Carl Herrera,1991,1999,8,PF,HOU,0.002336076923952007,0,0
Walter Herrmann,2006,2009,3,PF,CHO,0.003577440162181661,0,0
Tyler Herro,2019,2022,3,SG,MIA,0.007091750472175715,0,0
Keith Herron,1978,1982,3,SG,ATL,0.002674141362276366,0,0
Kevin Hervey,2019,2020,1,PF,OKC,0.0010907563819857551,0,0
Fred Hetzel,1965,1971,6,SF,GSW,0.006858263939792981,0,0
Bill Hewitt,1968,1975,6,PF,DET,0.0021647658887039983,0,0
Mario Hezonja,2015,2020,5,SF,ORL,0.0017401037643728422,0,0
Roy Hibbert,2008,2017,9,C,IND,0.04512649455950871,0,0
Isaiah Hicks,2017,2019,2,PF,NYK,0.0012620118835333983,0,0
Phil Hicks,1976,1979,2,SF,HOU,0.0013951422299359466,0,0
J.J. Hickson,2008,2016,8,C,CLE,0.006359899341449543,0,0
Buddy Hield,2016,2022,6,SG,SAC,0.008219556447271887,0,0
Cory Higgins,2011,2013,2,PG,CHO,0.0006428528214066776,0,0
Mike Higgins,1989,1991,2,SF,LAL,0.0012952454007349777,0,0
Rod Higgins,1982,1995,13,SF,GSW,0.0048500649171728735,0,0
Sean Higgins,1990,1998,6,SF,SAS,0.0012183979686838952,0,0
Kenny Higgs,1978,1982,3,PG,DEN,0.003792949879376827,0,0
Johnny High,1979,1984,4,PG,PHO,0.0029339220910093756,0,0
Haywood Highsmith,2018,2022,2,SF,PHI,0.0013001563597622777,0,0
Wayne Hightower,1962,1972,10,PF,GSW,0.0061076751020140655,0,0
Nenê,2002,2019,17,C,DEN,0.005798005794607533,0,0
Armond Hill,1976,1984,8,PG,ATL,0.0028286981962571682,0,0
Cleo Hill,1961,1962,1,SG,ATL,0.0014831116856050973,0,0
Gary Hill,1963,1965,2,SG,GSW,0.0013629840233276868,0,0
George Hill,2008,2022,14,PG,IND,0.011573893855833713,0,0
Grant Hill,1994,2013,18,SF,DET,0.8669221953718438,1,1
Jordan Hill,2009,2017,8,C,LAL,0.004099750669417107,0,0
Malcolm Hill,2021,2022,1,"SF,SG",ATL,0.0017994815703383695,0,0
Solomon Hill,2013,2022,9,SF,IND,0.0025739646092488005,0,0
Steven Hill,2008,2009,1,PF,OKC,0.0011867292023742522,0,0
Tyrone Hill,1990,2004,14,PF,CLE,0.013678027259168543,0,0
Darrun Hilliard,2015,2018,3,SG,DET,0.0012695596789178616,0,0
Fred Hilton,1971,1973,2,SG,LAC,0.00023779922468951568,0,0
Kirk Hinrich,2003,2016,13,PG,CHI,0.008323552785621392,0,0
Roy Hinson,1983,1991,8,SF,BRK,0.01272462625772853,0,0
Nate Hinton,2020,2022,2,SG,DAL,0.0010895606552821242,0,0
Lew Hitch,1951,1957,6,PF,LAL,0.006910110191186664,0,0
Robert Hite,2006,2007,1,SG,MIA,0.0009724069076509559,0,0
Jaylen Hoard,2019,2022,3,SF,OKC,0.0015626208420465562,0,0
Darington Hobson,2011,2012,1,SG,MIL,0.0010091104135036499,0,0
Donald Hodge,1991,1996,5,C,DAL,0.001555745212535171,0,0
Julius Hodge,2005,2007,2,SG,DEN,0.0011965495676872905,0,0
Craig Hodges,1982,1992,10,SG,MIL,0.005625312126422102,0,0
Paul Hoffman,1947,1955,6,SG,BLB,0.00496243356989532,0,0
Bob Hogsett,1966,1968,2,PF,DET,0.0011876391842498535,0,0
Paul Hogue,1962,1964,2,C,NYK,0.0006778936584653206,0,0
Fred Hoiberg,1995,2005,10,SG,IND,0.006313281130082168,0,0
Randy Holcomb,2005,2006,1,SF,CHI,0.0012056147746407112,0,0
Aaron Holiday,2018,2022,4,PG,IND,0.0028597771461534673,0,0
Jrue Holiday,2009,2022,13,PG,NOP,0.016677633960153985,0,0
Justin Holiday,2012,2022,9,SG,CHI,0.003685341407645513,0,0
Brad Holland,1979,1982,3,SG,LAL,0.0012661712473772087,0,0
Joe Holland,1949,1952,3,SF,INO,0.0018415245471419901,0,0
John Holland,2017,2019,2,SF,CLE,0.0010879523951223703,0,0
Wilbur Holland,1975,1979,4,SG,CHI,0.016030239191290322,0,0
Lionel Hollins,1975,1985,10,PG,POR,0.007893632099157662,0,0
Ryan Hollins,2006,2016,10,C,CHO,0.0020975798028179844,0,0
Essie Hollis,1978,1979,1,SF,DET,0.0012835380959299813,0,0
Rondae Hollis-Jefferson,2015,2021,6,SF,BRK,0.004938320298369345,0,0
Richaun Holmes,2015,2022,7,C,PHI,0.01509403674824961,0,0
Jim Holstein,1952,1956,4,SF,LAL,0.0018526992080469891,0,0
A.W. Holt,1970,1971,1,SF,CHI,0.0011023993915582997,0,0
Michael Holton,1984,1990,6,PG,PHO,0.00201542832981634,0,0
Joe Holup,1956,1959,3,SF,PHI,0.0034875795987846085,0,0
Red Holzman,1948,1954,6,PG,SAC,0.0014019943259538123,0,0
Jerald Honeycutt,1997,1999,2,PF,MIL,0.0012443213335382463,0,0
Tyler Honeycutt,2011,2013,2,SF,SAC,0.0010963666905084207,0,0
Derek Hood,1999,2000,1,PF,CHO,0.0011105838358064465,0,0
Rodney Hood,2014,2022,8,SG,UTA,0.0046856244955776945,0,0
Bob Hopkins,1956,1960,4,PF,PHI,0.007208613963258158,0,0
Dave Hoppen,1987,1993,6,C,CHO,0.0017675154265861307,0,0
Dennis Hopson,1987,1992,5,SG,BRK,0.003057117251081046,0,0
Scotty Hopson,2013,2022,3,SG,CLE,0.0011964389489520178,0,0
Johnny Horan,1955,1956,1,,DET,0.0010895739341173689,0,0
Cedrick Hordges,1980,1982,2,PF,DEN,0.0028038976009633998,0,0
Al Horford,2007,2022,15,C,ATL,0.44416060946729885,0,0
Tito Horford,1988,1994,3,C,MIL,0.0010095084147014094,0,0
Ron Horn,1961,1968,3,SF,ATL,0.0010871125006329185,0,0
Jeff Hornacek,1986,2000,14,SG,UTA,0.08172972755798211,0,0
Dennis Horner,2011,2012,1,PF,BRK,0.0012042987623922046,0,0
Robert Horry,1992,2008,16,PF,LAL,0.006281349266846871,0,0
Ed Horton,1989,1990,1,PF,WAS,0.001637033988203612,0,0
Talen Horton-Tucker,2019,2022,3,SG,LAL,0.0026778824533069514,0,0
Bill Hosket,1968,1972,4,PF,NYK,0.00217076109021851,0,0
Bob Houbregs,1953,1958,5,C,DET,0.013032530296538605,0,1
Danuel House Jr.,2016,2022,6,SF,HOU,0.0028008099481514953,0,0
Eddie House,2000,2011,11,PG,MIA,0.0031098713474175567,0,0
Allan Houston,1993,2005,12,SG,NYK,0.04083700711854036,0,0
Byron Houston,1992,1996,4,PF,GSW,0.0025424816384864365,0,0
Tom Hovasse,1994,1995,1,SF,ATL,0.0012119866616816263,0,0
Brian Howard,1991,1993,2,SF,DAL,0.001734294771487803,0,0
Dwight Howard,2004,2022,18,C,ORL,0.9910330869901673,1,0
Greg Howard,1970,1972,2,PF,PHO,0.0015025916547313422,0,0
Josh Howard,2003,2013,10,SF,DAL,0.01885473373787389,0,0
Juwan Howard,1994,2013,19,PF,WAS,0.008262646193990163,0,0
Markus Howard,2020,2022,2,SG,DEN,0.0010740744573578683,0,0
Mo Howard,1976,1977,1,SG,CLE,0.0019445954375972264,0,0
Otis Howard,1978,1979,1,PF,MIL,0.0013803183646497368,0,0
Stephen Howard,1992,1998,4,SF,UTA,0.0016083737456248335,0,0
William Howard,2019,2020,1,PF,HOU,0.0011105749470934245,0,0
Bailey Howell,1959,1971,12,PF,DET,0.925276116732024,0,1
Phil Hubbard,1979,1989,10,SF,CLE,0.006084136881590047,0,0
Lester Hudson,2009,2015,4,PG,MEM,0.0012534838868787897,0,0
Lou Hudson,1966,1979,13,SG,ATL,0.6102535011685528,0,1
Troy Hudson,1997,2008,11,PG,MIN,0.0019669217940665013,0,0
Marcelo Huertas,2015,2017,2,PG,LAL,0.0010671479777238089,0,0
Kevin Huerter,2018,2022,4,SG,ATL,0.006422834412691174,0,0
Josh Huestis,2015,2018,3,PF,OKC,0.0013830275469083205,0,0
Jay Huff,2021,2022,1,C,LAL,0.0012119478648668159,0,0
Nate Huffman,2002,2003,1,C,TOR,0.0012772023230666171,0,0
Alfredrick Hughes,1985,1986,1,SG,SAS,0.0007398656497139527,0,0
Eddie Hughes,1987,1990,3,PG,DEN,0.0017610627268093264,0,0
Elijah Hughes,2020,2022,2,SF,UTA,0.001082430729022292,0,0
Kim Hughes,1975,1981,6,C,DEN,0.0060513088890937474,0,0
Larry Hughes,1998,2012,13,SG,GSW,0.003716805304566494,0,0
Rick Hughes,1999,2000,1,PF,DAL,0.0012686904259299157,0,0
Robbie Hummel,2013,2015,2,SF,MIN,0.0024720088749649164,0,0
John Hummer,1970,1976,6,PF,LAC,0.0019790577748291906,0,0
Ryan Humphrey,2002,2005,3,PF,MEM,0.0010912092142137618,0,0
Isaac Humphries,2018,2019,1,C,ATL,0.0010759607366343368,0,0
Jay Humphries,1984,1995,11,PG,MIL,0.011336386691253445,0,0
Kris Humphries,2004,2017,13,PF,BRK,0.003567670887289757,0,0
Hot Rod Hundley,1957,1963,6,SG,LAL,0.006223603568249901,0,0
Brandon Hunter,2003,2005,2,PF,BOS,0.001500715737182641,0,0
Cedric Hunter,1991,1992,1,PG,CHO,0.0012119866616816263,0,0
Chris Hunter,2009,2010,1,C,GSW,0.0035875808742230043,0,0
De'Andre Hunter,2019,2022,3,SF,ATL,0.002172548616039748,0,0
Lindsey Hunter,1993,2010,17,PG,DET,0.002289920047091192,0,0
Othello Hunter,2008,2010,2,PF,ATL,0.0012990453899708527,0,0
R.J. Hunter,2015,2019,4,SG,BOS,0.001269554322422288,0,0
Steven Hunter,2001,2010,8,C,ORL,0.0027083216639259677,0,0
Vince Hunter,2017,2018,1,PF,MEM,0.001192971203105047,0,0
Bobby Hurley,1993,1998,5,PG,SAC,0.0010011831773494954,0,0
Geoff Huston,1979,1987,8,PG,CLE,0.0029777939893708646,0,0
Mel Hutchins,1951,1958,7,PF,DET,0.1701803245989149,0,0
Chandler Hutchison,2018,2022,4,SF,CHI,0.001447498241577183,0,0
Joe Hutton,1950,1952,2,SG,LAL,0.0029807119521289734,0,0
Greg Hyder,1970,1971,1,SF,SAC,0.0029800173941120956,0,0
Bones Hyland,2021,2022,1,PG,DEN,0.008803576974970114,0,0
Marc Iavaroni,1982,1989,7,PF,UTA,0.002427636024587751,0,0
Serge Ibaka,2009,2022,13,PF,OKC,0.018594209175688388,0,0
Andre Iguodala,2004,2022,18,SF,PHI,0.015674013467471215,0,0
Zydrunas Ilgauskas,1997,2011,13,C,CLE,0.047557270819372006,0,0
Mile Ilić,2006,2007,1,C,BRK,0.0010176645429697793,0,0
D.J. Mbenga,2004,2011,7,C,DAL,0.0014488651892752208,0,0
Ersan İlyasova,2006,2021,13,PF,MIL,0.007699844243887178,0,0
Darrall Imhoff,1960,1972,12,C,LAL,0.007806672959481073,0,0
Joe Ingles,2014,2022,8,SF,UTA,0.022964415850889743,0,0
Damien Inglis,2015,2016,1,SF,MIL,0.0010893845286497404,0,0
Andre Ingram,2017,2019,2,SG,LAL,0.0012679851432689751,0,0
Brandon Ingram,2016,2022,6,SF,LAL,0.016929063969534,0,0
McCoy Ingram,1957,1958,1,PF,LAL,0.0006375998173501023,0,0
Byron Irvin,1989,1993,3,SG,WAS,0.002026342473809216,0,0
Kyrie Irving,2011,2022,11,PG,CLE,0.9266986826621606,0,0
Jonathan Isaac,2017,2020,3,PF,ORL,0.006512259825592871,0,0
Dan Issel,1970,1985,15,C,DEN,0.8963626052145663,0,1
Mike Iuzzolino,1991,1993,2,PG,DAL,0.005463314049660161,0,0
Allen Iverson,1996,2010,14,SG,PHI,0.9998269387256458,1,1
Royal Ivey,2004,2014,10,SG,ATL,0.0015994675632950343,0,0
Wes Iwundu,2017,2022,5,SF,ORL,0.002094341418061988,0,0
Jarrett Jack,2005,2018,13,PG,POR,0.004458828880878823,0,0
Aaron Jackson,2017,2018,1,PG,HOU,0.0011141481045440584,0,0
Al Jackson,1967,1968,1,,SAC,0.0011105927245905322,0,0
Bobby Jackson,1997,2009,12,PG,SAC,0.004431555429696877,0,0
Cedric Jackson,2009,2010,1,PG,CLE,0.000999517686756897,0,0
Darnell Jackson,2008,2011,3,PF,CLE,0.0016323599300034617,0,0
Demetrius Jackson,2016,2019,3,PG,PHI,0.0012937135932332914,0,0
Frank Jackson,2018,2022,4,PG,NOP,0.001757333756261887,0,0
Greg Jackson,1974,1975,1,SG,NYK,0.0010670592862238781,0,0
Isaiah Jackson,2021,2022,1,PF,IND,0.0037617230856113217,0,0
Jaren Jackson,1989,2002,12,SG,SAS,0.001997030704267349,0,0
Jaren Jackson Jr.,2018,2022,4,PF,MEM,0.012374495849694056,0,0
Jermaine Jackson,1999,2006,5,SG,TOR,0.0013798688965581082,0,0
Jim Jackson,1992,2006,14,SF,DAL,0.0036113621027844462,0,0
Josh Jackson,2017,2022,5,SF,PHO,0.0008462261698061046,0,0
Justin Jackson,2017,2022,5,SF,SAC,0.002594339601159571,0,0
Luke Jackson,1964,1972,8,PF,PHI,0.012576646775453235,0,0
Luke Jackson,2004,2008,4,SF,CLE,0.0012693363494711185,0,0
Marc Jackson,2000,2007,7,C,GSW,0.004134614664506906,0,0
Mark Jackson,1987,2004,17,PG,NYK,0.01723724274317397,0,0
Michael Jackson,1987,1990,3,PG,SAC,0.0010882754905825994,0,0
Myron Jackson,1986,1987,1,PG,DAL,0.001194209066856107,0,0
Phil Jackson,1967,1980,12,PF,NYK,0.004044503986290522,0,0
Pierre Jackson,2016,2017,1,PG,DAL,0.0011569889275009153,0,0
Ralph Jackson,1984,1985,1,PG,IND,0.0011867481974601525,0,0
Randell Jackson,1998,2000,2,PF,WAS,0.0010629160755543303,0,0
Reggie Jackson,2011,2022,11,PG,DET,0.005764638904581324,0,0
Stanley Jackson,1993,1994,1,SG,MIN,0.0014098915355347397,0,0
Stephen Jackson,2000,2014,14,SF,SAS,0.0035708721423025917,0,0
Tony Jackson,1980,1981,1,PG,LAL,0.0011992832646205264,0,0
Tracy Jackson,1981,1984,3,SG,CHI,0.002190189240759984,0,0
Wardell Jackson,1974,1975,1,SF,OKC,0.0015028131608980913,0,0
Casey Jacobsen,2002,2008,4,SF,PHO,0.004026182045898309,0,0
Sam Jacobson,1998,2001,3,PG,LAL,0.0016093530129395563,0,0
Dave Jamerson,1990,1994,3,SG,HOU,0.0012705958130750236,0,0
Aaron James,1974,1979,5,SF,UTA,0.007539071097368224,0,0
Bernard James,2012,2015,3,C,DAL,0.0019219583491013486,0,0
Damion James,2010,2014,4,SF,BRK,0.0011627897624774048,0,0
Gene James,1948,1951,3,,NYK,0.0014950417632230472,0,0
Henry James,1990,1998,7,PF,CLE,0.0016032177400520193,0,0
Jerome James,1998,2009,9,C,OKC,0.001378280904737735,0,0
Justin James,2019,2021,2,SF,SAC,0.0012700387460590266,0,0
LeBron James,2003,2022,19,SF,CLE,0.9999999921633987,1,0
Mike James,2001,2014,12,PG,MIA,0.0030985693021094653,0,0
Mike James,2017,2021,2,PG,PHO,0.001303942962991394,0,0
Tim James,1999,2002,3,SF,MIA,0.0011910943929608659,0,0
Antawn Jamison,1998,2014,16,PF,WAS,0.03367142063851736,0,0
Harold Jamison,1999,2002,2,PF,MIA,0.0014056960738969076,0,0
Howie Janotta,1949,1950,1,,BLB,0.0013925456245196834,0,0
Marko Jarić,2002,2009,7,PG,LAC,0.003606289584583517,0,0
DeJon Jarreau,2021,2022,1,SG,IND,0.0012119866616816263,0,0
Šarūnas Jasikevičius,2005,2007,2,PG,IND,0.00715682548086248,0,0
Nathan Jawai,2008,2010,2,PF,TOR,0.0012790038571817706,0,0
Abdul Jeelani,1979,1981,2,SF,POR,0.01063257874683489,0,0
Chris Jefferies,2002,2004,2,SF,TOR,0.0009837808166898894,0,0
Othyus Jeffers,2009,2014,3,SG,SAS,0.0014899909542196537,0,0
Al Jefferson,2004,2018,14,C,BOS,0.018735253241185364,0,0
Amile Jefferson,2018,2020,2,PF,ORL,0.0014134076526862403,0,0
Cory Jefferson,2014,2016,2,PF,BRK,0.001783792615919496,0,0
Dontell Jefferson,2008,2009,1,SG,CHO,0.0013720758287243285,0,0
Richard Jefferson,2001,2018,17,SF,BRK,0.007399225510637561,0,0
DaQuan Jeffries,2019,2022,3,SG,SAC,0.0013692033378368178,0,0
Jared Jeffries,2002,2013,11,PF,NYK,0.0022640912317171327,0,0
Charles Jenkins,2011,2013,2,PG,GSW,0.001373598732507697,0,0
Horace Jenkins,2004,2005,1,PG,DET,0.0011765958052842723,0,0
John Jenkins,2012,2019,6,SG,ATL,0.0016483995829597023,0,0
Brandon Jennings,2009,2018,9,PG,MIL,0.008319231378336553,0,0
Keith Jennings,1992,1995,3,PG,GSW,0.00935811287405556,0,0
Chris Jent,1993,1997,2,SF,HOU,0.0012352943022909452,0,0
Les Jepsen,1990,1992,2,C,GSW,0.0013078908560118494,0,0
Jonas Jerebko,2009,2019,9,PF,DET,0.007129845991141327,0,0
Ty Jerome,2019,2022,3,SG,OKC,0.0018276116016014694,0,0
Grant Jerrett,2014,2015,1,PF,OKC,0.0010873498538004145,0,0
Eugene Jeter,2010,2011,1,PG,SAC,0.002136467587280972,0,0
Yi Jianlian,2007,2012,5,PF,BRK,0.0017232443341693609,0,0
Isaiah Joe,2020,2022,2,SG,PHI,0.001939243969051769,0,0
Britton Johnsen,2003,2005,2,C,ORL,0.0009221943934851564,0,0
Alexander Johnson,2006,2008,2,PF,MEM,0.002274985709312437,0,0
Alize Johnson,2018,2022,4,PF,IND,0.0014872055896194088,0,0
Amir Johnson,2005,2019,14,PF,TOR,0.007264962667581916,0,0
Andy Johnson,1958,1962,4,SF,GSW,0.005187249168579355,0,0
Anthony Johnson,1997,2010,13,PG,ATL,0.0028976551974959496,0,0
Armon Johnson,2010,2012,2,PG,POR,0.0010718062443436328,0,0
Arnie Johnson,1948,1953,5,SF,SAC,0.30536818750026906,0,0
Avery Johnson,1988,2004,16,PG,SAS,0.0049052636181097205,0,0
B.J. Johnson,2018,2022,3,SF,ORL,0.001163893869686805,0,0
Brice Johnson,2016,2018,2,PF,LAC,0.001291856536560081,0,0
Buck Johnson,1986,1993,7,SF,HOU,0.00876756663249753,0,0
Cameron Johnson,2019,2022,3,PF,PHO,0.01996399742640963,0,0
Carldell Johnson,2011,2012,1,PG,NOP,0.001189084722425755,0,0
Charles Johnson,1972,1979,7,SG,GSW,0.004099363222411404,0,0
Cheese Johnson,1979,1980,1,SF,GSW,0.001174127759824488,0,0
Chris Johnson,2010,2013,3,C,POR,0.0017646804845539903,0,0
Chris Johnson,2012,2016,4,SF,UTA,0.0023458273443525517,0,0
Clay Johnson,1981,1984,3,SG,LAL,0.0013794853021406887,0,0
Clemon Johnson,1978,1988,10,C,IND,0.0050210569873713464,0,0
Dakari Johnson,2017,2018,1,C,OKC,0.0020075080598574535,0,0
Darryl Johnson,1995,1996,1,PG,CLE,0.0011979883190755098,0,0
Dave Johnson,1992,1994,2,SG,POR,0.0010754726906226798,0,0
David Johnson,2021,2022,1,SG,TOR,0.0012119866616816263,0,0
DeMarco Johnson,1999,2000,1,PF,NYK,0.0010965854612058406,0,0
Dennis Johnson,1976,1990,14,PG,BOS,0.5114646028432973,0,1
DerMarr Johnson,2000,2008,7,SF,DEN,0.0021002942970513986,0,0
