Player,Debut,Last Active,YOE,Retired,Position,Team,Total Games,Career PPG,Total PTS,Career RPG,Total RBS,Career APG,Total AST,Career SPG,Total STL,Career BPG,Total BLK,Career FG%,Career FG3%,Career FT%,Career eFG%,PER,Avg WS,Total WS,Hall of Fame,Inducted as Player,Inducted as Coach,Inducted as Contributor,Year Inducted,All-Stars,Scoring Champs,Rebound Champs,Assist Champs,Steal Champs,Block Champs,NBA Champs,All-NBA,All-Rookie,ROY,All-Defensive,Most Improved,Sixth Man,AS MVPs,DPOYs,MVPs,Finals MVPs,NBA 75th Anniv. Team
Sekou Doumbouya,2019,2022,3,0,PF,DET,96,5.6,542,2.8,267,0.7,66,0.5,47,0.2,19,38.8,25.6,69.3,44.0,6.9,-0.1,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Dowtin,2021,2022,1,0,PG,GSW,9,2.1,19,2.0,18,1.1,10,0.6,5,0.1,1,30.8,11.1,100.0,32.7,6.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PJ Dozier,2017,2022,5,0,SG,DEN,105,6.4,671,3.0,318,1.8,189,0.6,58,0.3,34,40.7,31.9,67.3,47.1,10.5,0.4,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goran Dragić,2008,2022,14,0,PG,MIA,888,13.7,12203,3.1,2735,4.8,4254,1.0,863,0.2,163,46.0,36.2,76.7,51.7,16.7,4.0,56.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Andre Drummond,2012,2022,10,0,C,DET,717,13.8,9918,13.3,9506,1.4,1003,1.4,976,1.5,1053,53.9,13.2,47.3,54.0,21.8,6.7,67.4,0,0,0,0,0,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Chris Duarte,2021,2022,1,0,SG,IND,55,13.1,720,4.1,226,2.1,114,1.0,56,0.2,10,43.2,36.9,80.4,50.7,12.3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Duke Jr.,2021,2022,1,0,PG,BRK,22,4.7,104,3.0,67,0.8,17,0.6,14,0.3,7,36.1,24.3,81.0,40.3,10.1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kris Dunn,2016,2022,6,0,PG,CHI,246,8.1,1995,3.3,815,4.2,1029,1.5,376,0.4,106,42.0,29.9,73.9,45.3,11.8,0.7,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Durant,2007,2022,14,0,SF,OKC,938,27.2,25506,7.1,6636,4.3,4016,1.1,1020,1.1,1038,49.6,38.4,88.4,54.6,25.3,11.1,155.1,0,0,0,0,0,12,4,0,0,0,0,2,9,1,1,0,0,0,2,0,1,2,1
Trevon Duval,2018,2019,1,0,PG,MIL,3,1.7,5,0.3,1,0.7,2,0.0,0,0.0,0,66.7,100.0,0.0,83.3,38.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaime Echenique,2021,2022,1,0,C,WAS,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Edwards,2020,2022,2,0,SG,MIN,143,20.4,2917,4.7,679,3.4,485,1.3,186,0.6,82,42.9,34.5,78.0,50.8,15.3,2.6,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Carsen Edwards,2019,2022,3,0,SG,BOS,71,3.7,262,1.1,78,0.7,48,0.3,21,0.1,5,36.9,30.0,75.8,45.6,8.5,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kessler Edwards,2021,2022,1,0,SF,BRK,47,5.8,274,3.6,167,0.7,31,0.6,29,0.5,22,40.8,35.6,82.4,50.0,8.4,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob Edwards,2021,2022,1,0,SG,OKC,2,1.5,3,1.5,3,0.0,0,0.0,0,0.0,0,25.0,25.0,0.0,37.5,-0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Edwards,2018,2019,1,0,SF,HOU,2,1.5,3,1.0,2,0.0,0,0.0,0,0.0,0,25.0,25.0,0.0,37.5,3.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ Elleby,2020,2022,2,0,SF,POR,87,4.5,395,2.9,256,1.1,96,0.4,39,0.3,22,38.3,26.8,71.7,44.0,9.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Ellenson,2016,2021,5,0,PF,DET,83,4.1,342,2.5,206,0.6,49,0.2,13,0.0,3,37.1,33.6,77.3,44.6,10.7,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Ellington,2009,2022,13,0,SG,MIN,769,8.0,6172,2.1,1641,1.1,852,0.5,412,0.1,65,41.0,38.2,84.2,52.1,11.1,1.6,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Embiid,2016,2022,6,0,C,PHI,328,26.0,8535,11.4,3732,3.3,1080,0.9,285,1.7,542,49.0,33.8,81.0,52.4,27.1,7.3,43.7,0,0,0,0,0,5,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0
James Ennis III,2014,2022,8,0,SF,MEM,395,6.7,2629,3.3,1306,0.9,373,0.6,244,0.3,113,45.7,36.0,79.7,53.7,11.7,2.0,16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drew Eubanks,2018,2022,4,0,C,SAS,170,5.9,1005,4.4,742,0.9,149,0.3,56,0.7,111,59.0,30.8,75.3,59.6,17.8,1.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob Evans,2018,2020,2,0,SG,GSW,59,2.8,168,1.1,66,0.9,54,0.3,16,0.3,15,33.7,31.5,83.3,38.2,4.8,-0.3,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawun Evans,2017,2019,2,0,PG,LAC,56,4.2,237,1.7,96,2.0,110,0.7,39,0.1,6,34.5,26.3,77.6,37.3,6.7,-0.2,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyreke Evans,2009,2019,10,0,SG,SAC,594,15.7,9347,4.6,2720,4.8,2852,1.2,734,0.4,222,44.0,32.3,75.7,47.1,17.1,2.8,28.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Dante Exum,2014,2021,6,0,PG,UTA,245,5.7,1389,1.8,441,2.1,515,0.4,101,0.2,44,40.7,30.5,76.4,47.3,8.3,0.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacko Fall,2019,2022,3,0,C,BOS,37,2.2,82,2.4,90,0.2,6,0.1,2,0.8,30,67.3,0.0,32.0,67.3,18.8,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenneth Faried,2011,2019,8,0,PF,DEN,478,11.4,5430,8.1,3884,1.0,470,0.7,351,0.8,392,54.6,22.2,65.4,54.8,19.7,4.8,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Derrick Favors,2010,2022,12,0,PF,UTA,790,10.6,8354,7.1,5608,1.1,851,0.7,577,1.2,939,53.4,19.8,66.3,53.7,18.8,5.0,60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cristiano Felício,2015,2021,6,0,C,CHI,252,4.3,1078,3.9,992,0.7,183,0.3,72,0.2,50,57.2,0.0,67.3,57.2,14.0,1.5,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terrance Ferguson,2017,2021,4,0,SG,OKC,204,4.5,924,1.3,263,0.7,144,0.5,92,0.2,43,40.4,33.4,75.3,52.2,5.6,1.1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruno Fernando,2019,2022,3,0,C,ATL,119,3.2,379,2.8,331,0.6,66,0.2,23,0.3,31,52.7,14.6,60.8,53.7,12.0,0.4,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yogi Ferrell,2016,2021,5,0,PG,DAL,259,7.7,1994,2.1,537,2.3,601,0.6,167,0.1,29,42.0,36.5,83.5,50.4,12.2,1.5,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dorian Finney-Smith,2016,2022,6,0,PF,DAL,393,8.2,3213,4.6,1789,1.4,553,0.8,315,0.4,168,44.5,35.9,71.8,55.0,11.1,3.4,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malik Fitts,2020,2022,2,0,PF,LAC,17,1.0,17,1.0,17,0.2,3,0.0,0,0.0,0,33.3,45.5,0.0,47.2,5.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malachi Flynn,2020,2022,2,0,PG,TOR,90,5.9,532,1.9,175,2.3,203,0.6,56,0.1,11,38.3,32.5,75.0,46.4,11.3,0.9,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryn Forbes,2016,2022,6,0,SG,SAS,405,9.0,3663,1.7,702,1.2,505,0.4,155,0.0,12,43.8,41.2,81.7,55.4,11.1,1.9,11.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Aleem Ford,2021,2022,1,0,SF,ORL,5,2.8,14,3.0,15,0.4,2,0.2,1,0.0,0,30.0,13.3,0.0,35.0,0.5,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trent Forrest,2020,2022,2,0,PG,UTA,90,3.1,283,1.6,143,1.7,151,0.4,39,0.1,10,47.8,18.9,85.1,50.0,11.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evan Fournier,2012,2022,10,0,SG,ORL,644,14.3,9216,2.7,1768,2.6,1670,0.9,568,0.1,96,44.6,38.2,79.8,53.3,13.8,3.0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De'Aaron Fox,2017,2022,5,0,PG,SAC,322,19.1,6148,3.5,1138,6.2,2005,1.3,432,0.4,142,46.2,32.0,72.5,49.9,17.5,3.1,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robert Franks,2020,2021,1,0,PF,ORL,7,6.1,43,2.0,14,0.7,5,0.4,3,0.4,3,46.4,33.3,92.3,55.4,16.5,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melvin Frazier,2018,2022,3,0,SG,ORL,31,2.5,79,0.8,24,0.1,4,0.4,11,0.1,2,35.6,24.3,53.3,40.8,5.5,-0.1,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Frazier,2019,2020,1,0,SG,HOU,13,2.1,27,0.8,10,0.2,2,0.2,2,0.0,0,24.1,17.4,64.3,31.0,-0.9,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Frazier,2014,2022,8,0,PG,NOP,289,4.9,1412,2.3,654,4.0,1142,0.7,193,0.1,26,40.0,32.3,72.3,45.1,11.3,0.8,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmer Fredette,2011,2019,6,0,SG,SAC,241,6.0,1438,1.0,243,1.4,331,0.4,94,0.0,11,40.9,37.2,87.9,48.4,12.5,0.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enes Freedom,2011,2022,11,0,C,UTA,748,11.2,8349,7.8,5822,0.9,638,0.4,296,0.5,363,54.8,28.9,77.7,55.1,20.8,4.8,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markelle Fultz,2017,2022,5,0,PG,ORL,130,10.9,1413,3.3,423,4.7,608,1.1,146,0.2,27,45.1,26.7,70.8,46.9,13.9,0.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wenyen Gabriel,2019,2022,3,0,PF,SAC,76,3.4,262,2.5,193,0.4,30,0.3,25,0.3,24,45.4,34.2,64.5,52.0,10.7,0.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Gafford,2019,2022,3,0,C,CHI,168,7.5,1264,4.4,737,0.7,117,0.4,68,1.4,228,69.5,0.0,66.2,69.5,20.8,3.7,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danilo Gallinari,2008,2022,13,0,SF,DEN,727,15.5,11301,4.8,3506,1.9,1412,0.7,536,0.4,261,42.7,38.1,87.7,51.5,16.9,4.9,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Langston Galloway,2014,2022,8,0,SG,DET,452,8.1,3656,2.4,1106,1.6,732,0.7,304,0.1,64,39.7,36.8,81.6,49.4,11.4,1.8,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Darius Garland,2019,2022,3,0,PG,CLE,180,17.4,3131,2.6,462,6.3,1133,1.1,197,0.1,17,44.2,37.7,87.6,51.4,14.4,2.0,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy Garrett,2018,2019,1,0,SG,NYK,4,6.5,26,0.8,3,1.8,7,0.3,1,0.3,1,40.7,0.0,100.0,40.7,9.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Garrett,2021,2022,1,0,SG,MIA,12,1.1,13,1.9,23,0.6,7,0.4,5,0.3,3,23.8,25.0,40.0,26.2,4.7,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Usman Garuba,2021,2022,1,0,PF,HOU,23,2.1,48,3.3,76,0.7,16,0.4,10,0.5,11,45.2,27.8,71.4,51.2,13.7,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka Garza,2021,2022,1,0,C,DET,31,5.4,166,2.9,90,0.5,16,0.3,9,0.2,5,45.0,33.3,65.5,50.4,15.0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marc Gasol,2008,2021,13,0,C,MEM,891,14.0,12514,7.4,6604,3.4,2996,0.9,792,1.4,1254,48.1,36.0,77.6,50.3,18.0,6.6,85.3,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0
Rudy Gay,2006,2022,16,0,SF,MEM,1063,16.3,17341,5.8,6116,2.1,2221,1.1,1212,0.7,779,45.3,35.0,79.9,49.3,16.5,3.8,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Paul George,2010,2022,12,0,SF,IND,737,20.4,15029,6.4,4735,3.6,2641,1.7,1268,0.4,324,43.5,38.2,84.8,51.4,19.4,6.4,76.5,0,0,0,0,0,7,0,0,0,1,0,0,6,1,0,4,1,0,0,0,0,0,0
Taj Gibson,2009,2022,13,0,PF,CHI,895,9.0,8086,6.1,5474,1.0,880,0.6,502,1.0,925,51.8,25.9,71.3,52.1,15.4,4.5,58.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Josh Giddey,2021,2022,1,0,SG,OKC,54,12.5,674,7.8,421,6.4,345,0.9,51,0.4,20,41.9,26.3,70.9,46.1,13.3,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Giles,2018,2021,3,0,C,SAC,142,5.9,832,3.8,543,1.2,174,0.4,61,0.4,53,51.1,25.8,67.1,51.7,14.8,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shai Gilgeous-Alexander,2018,2022,4,0,PG,OKC,243,18.2,4421,4.5,1088,4.3,1040,1.1,273,0.7,161,47.3,34.8,80.7,51.7,17.9,4.4,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Anthony Gill,2020,2022,2,0,PF,WAS,69,3.6,251,1.9,128,0.5,36,0.2,15,0.2,15,56.0,41.7,80.3,62.3,14.4,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Gillespie,2020,2022,2,0,PF,TOR,29,4.6,132,4.6,133,0.5,14,0.6,16,1.0,29,50.0,0.0,65.0,50.0,12.5,0.6,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudy Gobert,2013,2022,9,0,C,UTA,610,12.4,7574,11.6,7106,1.3,806,0.7,412,2.2,1355,65.3,0.0,63.8,65.3,22.1,9.6,86.3,0,0,0,0,0,3,0,0,0,0,1,0,4,0,0,5,0,0,0,3,0,0,0
Brandon Goodwin,2018,2022,4,0,PG,ATL,132,4.8,628,1.6,211,1.9,250,0.4,54,0.0,5,39.1,31.5,73.0,45.8,10.8,0.3,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Goodwin,2021,2022,1,0,SG,WAS,2,0.0,0,0.5,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-20.5,-0.1,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Gordon,2014,2022,8,0,PF,ORL,528,13.0,6887,6.3,3310,2.5,1313,0.7,389,0.6,335,46.0,32.3,70.2,51.2,15.2,3.6,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Gordon,2008,2022,14,0,SG,HOU,749,16.4,12263,2.4,1811,2.8,2121,0.9,641,0.3,258,42.8,37.1,81.0,51.8,14.2,2.6,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Devonte' Graham,2018,2022,4,0,PG,CHO,240,12.8,3080,2.5,600,5.0,1203,0.9,204,0.1,35,37.2,35.7,82.7,48.9,13.7,2.5,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treveon Graham,2016,2020,4,0,SG,CHO,180,4.2,757,2.2,400,0.8,144,0.4,76,0.1,16,38.3,33.3,69.1,47.0,7.6,0.7,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerami Grant,2014,2022,8,0,PF,PHI,555,11.4,6329,3.9,2189,1.3,747,0.6,348,1.1,615,45.2,34.9,72.3,51.2,13.7,3.5,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerian Grant,2015,2020,5,0,PG,CHI,279,6.1,1692,1.9,530,2.9,805,0.7,205,0.1,33,41.1,32.3,77.0,47.2,12.5,1.7,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donte Grantham,2018,2019,1,0,SF,OKC,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-38.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hassani Gravett,2021,2022,1,0,PG,ORL,8,6.3,50,2.6,21,2.5,20,0.6,5,0.1,1,47.4,42.3,75.0,61.8,10.1,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Gray,2017,2020,2,0,PG,PHO,7,4.9,34,1.7,12,2.0,14,1.1,8,0.3,2,27.9,23.1,63.6,31.4,4.7,-0.1,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Green,2009,2022,13,0,SG,SAS,818,8.7,7143,3.4,2807,1.6,1268,1.0,843,0.8,631,42.1,40.0,80.4,55.1,12.6,3.8,49.1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
Draymond Green,2012,2022,10,0,PF,GSW,684,8.7,5953,6.9,4748,5.4,3727,1.4,954,1.0,711,44.1,31.5,71.1,49.8,14.9,5.2,52.5,0,0,0,0,0,4,0,0,0,1,0,3,2,0,0,6,0,0,0,1,0,0,0
Jalen Green,2021,2022,1,0,SG,HOU,66,16.9,1116,3.4,225,2.6,173,0.7,43,0.3,18,42.2,34.2,79.6,50.5,12.2,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JaMychal Green,2014,2022,8,0,PF,MEM,486,7.9,3831,5.7,2772,0.9,442,0.6,270,0.4,202,47.1,36.7,78.5,53.5,13.6,2.8,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Javonte Green,2019,2022,3,0,SG,BOS,153,5.0,769,2.8,433,0.7,101,0.8,117,0.3,46,52.8,34.0,77.5,57.9,13.6,2.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff Green,2007,2022,14,0,SF,OKC,1050,12.6,13279,4.3,4500,1.5,1623,0.7,719,0.5,538,44.8,33.9,80.5,49.9,13.2,3.6,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Josh Green,2020,2022,2,0,SG,DAL,105,3.9,413,2.2,236,1.0,105,0.6,61,0.2,17,49.1,31.0,64.7,53.6,11.0,1.4,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Griffin,2010,2022,12,0,PF,LAC,724,19.8,14343,8.2,5954,4.1,2994,0.8,613,0.5,350,49.3,32.7,69.6,51.7,21.2,6.6,79.3,0,0,0,0,0,6,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0
Quentin Grimes,2021,2022,1,0,SG,NYK,46,6.0,275,2.0,94,1.0,44,0.7,31,0.2,11,40.4,38.1,68.4,55.7,10.8,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Guduric,2019,2020,1,0,SG,MEM,44,3.9,173,1.7,73,1.0,45,0.3,12,0.2,8,39.5,30.1,92.3,47.5,8.8,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Guy,2019,2022,3,0,SG,SAC,53,3.1,165,1.0,53,0.9,50,0.2,13,0.0,1,36.1,30.3,75.0,44.6,8.9,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rui Hachimura,2019,2022,3,0,PF,WAS,146,13.0,1892,5.2,762,1.5,215,0.7,103,0.2,24,47.7,36.2,77.8,51.7,12.9,1.8,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ashton Hagans,2020,2021,1,0,PG,MIN,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,-12.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrese Haliburton,2020,2022,2,0,PG,SAC,134,14.3,1917,3.6,480,6.9,927,1.6,209,0.6,77,47.2,41.2,84.5,56.5,17.4,5.2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Devon Hall,2019,2020,1,0,PG,OKC,11,1.8,20,0.6,7,1.2,13,0.4,4,0.1,1,20.0,23.5,50.0,26.7,3.1,-0.2,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Donta Hall,2019,2021,2,0,PF,DET,22,5.1,112,4.5,100,0.7,15,0.4,8,0.7,16,70.2,0.0,61.5,70.2,18.6,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Hall,2020,2021,1,0,SF,OKC,21,4.1,86,2.8,59,1.3,28,0.2,4,0.0,1,30.3,10.8,50.0,32.3,1.0,-0.9,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Hall,2021,2022,1,0,SG,NYK,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Hamilton,2017,2019,2,0,SG,OKC,25,2.8,69,2.1,52,1.2,30,0.3,7,0.0,1,39.4,35.7,50.0,46.5,8.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.J. Hampton,2020,2022,2,0,SG,ORL,114,7.2,822,3.2,367,2.1,240,0.6,63,0.2,23,40.2,33.1,65.2,46.0,9.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusty Hannahs,2018,2020,2,0,SG,MEM,4,5.0,20,0.5,2,1.3,5,0.3,1,0.0,0,33.3,25.0,100.0,38.1,10.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Hardaway Jr.,2013,2022,9,0,SG,NYK,586,13.9,8149,2.8,1650,1.9,1095,0.6,366,0.1,83,42.2,35.8,81.2,51.5,13.9,2.9,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
James Harden,2009,2022,13,0,SG,HOU,942,24.9,23477,5.6,5294,6.8,6397,1.5,1449,0.5,512,44.2,36.1,86.0,52.5,24.5,11.5,149.6,0,0,0,0,0,10,3,0,1,0,0,0,7,1,0,0,0,1,0,0,1,0,1
Maurice Harkless,2012,2022,10,0,SF,POR,621,6.9,4259,3.5,2198,0.9,572,0.9,583,0.6,399,47.4,32.0,62.4,52.8,11.7,2.3,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jared Harper,2019,2022,3,0,PG,PHO,15,2.1,32,0.2,3,0.4,6,0.2,3,0.1,1,44.0,33.3,87.5,50.0,17.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
